FOT_RT,,FOT_35C,,FOT_45C,,FOT_55C,,Convert to Abs("FOT_RT"):FOT_RT,,Convert to Abs("FOT_35C"):FOT_35C,,Convert to Abs("FOT_45C"):FOT_45C,,Convert to Abs("FOT_55C"):FOT_55C,,
Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
1912.373047,0.2703219056,1912.373047,0.3217280507,1912.373047,0.345441103,1912.373047,0.3474603593,1912.373047,2.568118811,1912.373047,2.492511034,1912.373047,2.461626053,1912.373047,2.459094763,
1911.706055,0.2738080919,1911.706055,0.319565773,1911.706055,0.3491979241,1911.706055,0.3440959752,1911.706055,2.562553644,1911.706055,2.495439768,1911.706055,2.456928253,1911.706055,2.463320494,
1911.039063,0.2734141648,1911.039063,0.3217741251,1911.039063,0.3461247385,1911.039063,0.3451403379,1911.039063,2.563179016,1911.039063,2.492448807,1911.039063,2.460767269,1911.039063,2.462004185,
1910.371948,0.2756073773,1910.371948,0.3239758611,1910.371948,0.3471776247,1910.371948,0.344764024,1910.371948,2.559709072,1910.371948,2.48948741,1910.371948,2.459448338,1910.371948,2.462478161,
1909.704956,0.2722230852,1909.704956,0.324062109,1909.704956,0.3515307307,1909.704956,0.3497053385,1909.704956,2.565075159,1909.704956,2.489371777,1909.704956,2.454036713,1909.704956,2.456297636,
1909.037964,0.2744737267,1909.037964,0.3223713636,1909.037964,0.3460632563,1909.037964,0.347641468,1909.037964,2.561499119,1909.037964,2.491643429,1909.037964,2.460844517,1909.037964,2.458868504,
1908.370972,0.2735184133,1908.370972,0.3227994144,1908.370972,0.3495112658,1908.370972,0.3459258378,1908.370972,2.563013554,1908.370972,2.491067171,1908.370972,2.456538916,1908.370972,2.461016893,
1907.703979,0.2775315344,1907.703979,0.3203013539,1907.703979,0.3482715189,1907.703979,0.3455092311,1907.703979,2.556687593,1907.703979,2.494441271,1907.703979,2.458081961,1907.703979,2.461540461,
1907.036987,0.2751786113,1907.036987,0.3197245002,1907.036987,0.3452722132,1907.036987,0.3428215981,1907.036987,2.560385227,1907.036987,2.495223999,1907.036987,2.461838245,1907.036987,2.464931726,
1906.369995,0.272608161,1906.369995,0.3222624362,1906.369995,0.3497135639,1906.369995,0.3445818722,1906.369995,2.564461231,1906.369995,2.491790295,1906.369995,2.456287622,1906.369995,2.46270752,
1905.703003,0.2750225961,1905.703003,0.3186344206,1905.703003,0.3502828181,1905.703003,0.3448711634,1905.703003,2.560631514,1905.703003,2.496707201,1905.703003,2.455581188,1905.703003,2.462343216,
1905.036011,0.2757896185,1905.036011,0.3197459877,1905.036011,0.3465161026,1905.036011,0.3434946239,1905.036011,2.559422016,1905.036011,2.495194912,1905.036011,2.460276604,1905.036011,2.464080095,
1904.369019,0.2747013569,1904.369019,0.3233965039,1904.369019,0.3497309983,1904.369019,0.3459958434,1904.369019,2.561139107,1904.369019,2.490264654,1904.369019,2.456265926,1904.369019,2.460929155,
1903.702026,0.2730019689,1903.702026,0.320232302,1903.702026,0.3483424783,1903.702026,0.3465237916,1903.702026,2.56383419,1903.702026,2.494534969,1903.702026,2.457993507,1903.702026,2.460266829,
1903.035034,0.2725506425,1903.035034,0.3160100281,1903.035034,0.3481728137,1903.035034,0.3483512998,1903.035034,2.564552784,1903.035034,2.500299215,1903.035034,2.458205223,1903.035034,2.45798254,
1902.368042,0.2753969729,1902.368042,0.3207105994,1902.368042,0.3506367207,1902.368042,0.3436125517,1902.368042,2.560040951,1902.368042,2.493886709,1902.368042,2.455142736,1902.368042,2.463931084,
1901.70105,0.2718987763,1901.70105,0.3201843202,1901.70105,0.3471295238,1901.70105,0.3457002938,1901.70105,2.565592766,1901.70105,2.494599819,1901.70105,2.459508419,1901.70105,2.461300135,
1901.034058,0.2746177614,1901.034058,0.3268741965,1901.034058,0.3473180234,1901.034058,0.3445185125,1901.034058,2.561271429,1901.034058,2.485619307,1901.034058,2.459272623,1901.034058,2.46278739,
1900.366943,0.2771550119,1900.366943,0.319152832,1900.366943,0.3482451737,1900.366943,0.345026195,1900.366943,2.557277203,1900.366943,2.496001244,1900.366943,2.458114862,1900.366943,2.462147951,
1899.699951,0.2729216218,1899.699951,0.320291698,1899.699951,0.353177309,1899.699951,0.34870103,1899.699951,2.563961983,1899.699951,2.494454384,1899.699951,2.452007294,1899.699951,2.457546711,
1899.032959,0.2750388384,1899.032959,0.3226448298,1899.032959,0.3487611413,1899.032959,0.3446390033,1899.032959,2.560606003,1899.032959,2.491275311,1899.032959,2.457471848,1899.032959,2.462635517,
1898.365967,0.2739856839,1898.365967,0.3218745589,1898.365967,0.3496961594,1898.365967,0.3483613431,1898.365967,2.562272072,1898.365967,2.492313385,1898.365967,2.45630908,1898.365967,2.457970142,
1897.698975,0.273928076,1897.698975,0.3201265335,1897.698975,0.3501184285,1897.698975,0.3462076485,1897.698975,2.562363386,1897.698975,2.494678259,1897.698975,2.455785036,1897.698975,2.460663319,
1897.031982,0.2711179554,1897.031982,0.3233962655,1897.031982,0.3494480252,1897.031982,0.3442705274,1897.031982,2.566841602,1897.031982,2.490264893,1897.031982,2.456617355,1897.031982,2.463100195,
1896.36499,0.2782077193,1896.36499,0.3229885399,1896.36499,0.34417063,1896.36499,0.3460031152,1896.36499,2.555630922,1896.36499,2.490812778,1896.36499,2.46322608,1896.36499,2.460920095,
1895.697998,0.2778241634,1895.697998,0.3219036162,1895.697998,0.3478321433,1895.697998,0.3464335203,1895.697998,2.556230068,1895.697998,2.492274046,1895.697998,2.458630323,1895.697998,2.460380077,
1895.031006,0.2755198479,1895.031006,0.3225421607,1895.031006,0.3466818631,1895.031006,0.3442339599,1895.031006,2.559847116,1895.031006,2.491413593,1895.031006,2.460068941,1895.031006,2.46314621,
1894.364014,0.2727646828,1894.364014,0.3212425113,1894.364014,0.346952647,1894.364014,0.3453228474,1894.364014,2.564211845,1894.364014,2.493166924,1894.364014,2.459729671,1894.364014,2.461774588,
1893.697021,0.2735824883,1893.697021,0.3200206757,1893.697021,0.3430416882,1893.697021,0.3445645273,1893.697021,2.562911749,1893.697021,2.494822025,1893.697021,2.464653015,1893.697021,2.462729454,
1893.030029,0.2734981775,1893.030029,0.3198114336,1893.030029,0.3459900916,1893.030029,0.3446742296,1893.030029,2.563045502,1893.030029,2.495105982,1893.030029,2.460936308,1893.030029,2.462591171,
1892.363037,0.2733687758,1892.363037,0.3194580376,1892.363037,0.3441686034,1892.363037,0.3397880197,1892.363037,2.563251019,1892.363037,2.495586157,1892.363037,2.463228703,1892.363037,2.468791962,
1891.696045,0.2705401778,1891.696045,0.3174570501,1891.696045,0.3423497379,1891.696045,0.3413751125,1891.696045,2.567768335,1891.696045,2.498315096,1891.696045,2.465529919,1891.696045,2.466768265,
1891.029053,0.2690837681,1891.029053,0.3177016973,1891.029053,0.341448307,1891.029053,0.3379374146,1891.029053,2.570112467,1891.029053,2.497980356,1891.029053,2.466675043,1891.029053,2.47116375,
1890.362061,0.2684381604,1890.362061,0.3139370978,1890.362061,0.3409334123,1890.362061,0.3391170502,1890.362061,2.571155787,1890.362061,2.503157377,1890.362061,2.467330456,1890.362061,2.469650269,
1889.694946,0.2679763138,1889.694946,0.3134487271,1889.694946,0.340403527,1889.694946,0.3346209526,1889.694946,2.571903706,1889.694946,2.503833532,1889.694946,2.468005896,1889.694946,2.475446939,
1889.027954,0.2657364309,1889.027954,0.3161614537,1889.027954,0.3380060792,1889.027954,0.335608393,1889.027954,2.575548887,1889.027954,2.500091076,1889.027954,2.471075535,1889.027954,2.474167109,
1888.360962,0.2684850991,1888.360962,0.3109981418,1888.360962,0.3392108083,1888.360962,0.3346393704,1888.360962,2.571079731,1888.360962,2.507242203,1888.360962,2.469530344,1888.360962,2.475422859,
1887.69397,0.2656993568,1887.69397,0.3133020103,1887.69397,0.3363735378,1887.69397,0.3348643184,1887.69397,2.575609446,1887.69397,2.504036903,1887.69397,2.473178148,1887.69397,2.475131035,
1887.026978,0.2652301192,1887.026978,0.3087219894,1887.026978,0.3344381452,1887.026978,0.3306741714,1887.026978,2.576377153,1887.026978,2.510432482,1887.026978,2.475684166,1887.026978,2.480599642,
1886.359985,0.2657057047,1886.359985,0.3112443686,1886.359985,0.3327340186,1886.359985,0.332937777,1886.359985,2.575599194,1886.359985,2.506898403,1886.359985,2.477902889,1886.359985,2.477636814,
1885.692993,0.2652102709,1885.692993,0.3072039485,1885.692993,0.3343224525,1885.692993,0.3314071,1885.692993,2.576409578,1885.692993,2.512573242,1885.692993,2.47583437,1885.692993,2.4796381,
1885.026001,0.2677370906,1885.026001,0.3118269742,1885.026001,0.3323609829,1885.026001,0.3326344192,1885.026001,2.572291374,1885.026001,2.506086349,1885.026001,2.478389978,1885.026001,2.478032827,
1884.359009,0.2638300657,1884.359009,0.3128035367,1884.359009,0.3333827555,1884.359009,0.3313480318,1884.359009,2.578675747,1884.359009,2.504728317,1884.359009,2.47705698,1884.359009,2.479715586,
1883.692017,0.2618145347,1883.692017,0.3114581108,1883.692017,0.3356339335,1883.692017,0.3346560895,1883.692017,2.582006216,1883.692017,2.50660038,1883.692017,2.474134207,1883.692017,2.475401163,
1883.025024,0.2653783262,1883.025024,0.3106883168,1883.025024,0.3362968862,1883.025024,0.3339579403,1883.025024,2.576134443,1883.025024,2.507675171,1883.025024,2.473277092,1883.025024,2.476308346,
1882.358032,0.2647301555,1882.358032,0.3112975359,1882.358032,0.336530596,1882.358032,0.3347591758,1882.358032,2.577196598,1882.358032,2.506824255,1882.358032,2.472975492,1882.358032,2.47526741,
1881.69104,0.2645379901,1881.69104,0.3119564056,1881.69104,0.3384104967,1881.69104,0.3352579772,1881.69104,2.577512026,1881.69104,2.505906105,1881.69104,2.470556259,1881.69104,2.474620819,
1881.024048,0.266661495,1881.024048,0.3135765493,1881.024048,0.3367874026,1881.024048,0.336155951,1881.024048,2.574039698,1881.024048,2.503656387,1881.024048,2.472644091,1881.024048,2.473459244,
1880.357056,0.2693504691,1880.357056,0.31502527,1880.357056,0.3396705389,1880.357056,0.3364708424,1880.357056,2.56968236,1880.357056,2.501654625,1880.357056,2.468942165,1880.357056,2.473052502,
1879.690063,0.2742031813,1879.690063,0.3145452142,1879.690063,0.3400062323,1879.690063,0.3363772631,1879.690063,2.561927557,1879.690063,2.502316952,1879.690063,2.46851325,1879.690063,2.47317338,
1879.022949,0.2688215673,1879.022949,0.3138145804,1879.022949,0.3388746381,1879.022949,0.3374914527,1879.022949,2.570535898,1879.022949,2.503326893,1879.022949,2.469960928,1879.022949,2.471737146,
1878.355957,0.2678102255,1878.355957,0.3166984022,1878.355957,0.3393514752,1878.355957,0.3401787281,1878.355957,2.57217288,1878.355957,2.499354124,1878.355957,2.469350338,1878.355957,2.468292952,
1877.688965,0.2677663863,1877.688965,0.3153719306,1877.688965,0.3406975269,1877.688965,0.3385632932,1877.688965,2.572243929,1877.688965,2.501177073,1877.688965,2.467631102,1877.688965,2.470360041,
1877.021973,0.2692244351,1877.021973,0.3145951033,1877.021973,0.3403812349,1877.021973,0.3364944458,1877.021973,2.569885492,1877.021973,2.502248049,1877.021973,2.468034267,1877.021973,2.473022223,
1876.35498,0.2681297362,1876.35498,0.3125117719,1876.35498,0.3415476382,1876.35498,0.3375876546,1876.35498,2.571655035,1876.35498,2.505133629,1876.35498,2.466548681,1876.35498,2.471613407,
1875.687988,0.2630730271,1875.687988,0.3168018758,1875.687988,0.3380807936,1875.687988,0.3364464939,1875.687988,2.57992363,1875.687988,2.499212265,1875.687988,2.470979452,1875.687988,2.473083973,
1875.020996,0.2657080889,1875.020996,0.3122028112,1875.020996,0.3371310532,1875.020996,0.3377172351,1875.020996,2.57559514,1875.020996,2.505563259,1875.020996,2.472201347,1875.020996,2.471446753,
1874.354004,0.2675081491,1874.354004,0.3162582815,1874.354004,0.3406142592,1874.354004,0.3351759315,1874.354004,2.572663069,1874.354004,2.499958038,1874.354004,2.467737198,1874.354004,2.474727154,
1873.687012,0.2658522129,1873.687012,0.3142818213,1873.687012,0.3375609219,1873.687012,0.3360851109,1873.687012,2.575359821,1873.687012,2.502680779,1873.687012,2.471647739,1873.687012,2.473550797,
1873.02002,0.2635479569,1873.02002,0.3129881024,1873.02002,0.3382570446,1873.02002,0.3358844221,1873.02002,2.579140425,1873.02002,2.504472256,1873.02002,2.470753193,1873.02002,2.473810196,
1872.353027,0.2644280791,1872.353027,0.3123225272,1872.353027,0.3390848637,1872.353027,0.3323533535,1872.353027,2.577692509,1872.353027,2.505396605,1872.353027,2.469691515,1872.353027,2.478399992,
1871.686035,0.2666438818,1871.686035,0.3129491508,1871.686035,0.3365292549,1871.686035,0.3331719637,1871.686035,2.574068308,1871.686035,2.504526138,1871.686035,2.472977161,1871.686035,2.477331638,
1871.019043,0.2671048045,1871.019043,0.310747087,1871.019043,0.3392192125,1871.019043,0.3364323974,1871.019043,2.573318243,1871.019043,2.507592916,1871.019043,2.469519615,1871.019043,2.473102093,
1870.352051,0.2657192349,1870.352051,0.3129187822,1870.352051,0.3387551904,1870.352051,0.3369224966,1870.352051,2.575577021,1870.352051,2.504568338,1870.352051,2.470113993,1870.352051,2.472470045,
1869.685059,0.2658651471,1869.685059,0.3148452044,1869.685059,0.3408864737,1869.685059,0.3393420279,1869.685059,2.575338602,1869.685059,2.501902819,1869.685059,2.467390299,1869.685059,2.469362259,
1869.017944,0.2666930556,1869.017944,0.3160019815,1869.017944,0.3364294767,1869.017944,0.335125953,1869.017944,2.573988199,1869.017944,2.500310183,1869.017944,2.473105907,1869.017944,2.474792004,
1868.350952,0.2690636218,1868.350952,0.3178230822,1868.350952,0.3369377553,1868.350952,0.3376203775,1868.350952,2.570144892,1868.350952,2.497814655,1868.350952,2.472450256,1868.350952,2.471571445,
1867.68396,0.2692814171,1867.68396,0.3154783845,1867.68396,0.33746773,1867.68396,0.3351491094,1867.68396,2.569793701,1867.68396,2.501030445,1867.68396,2.471767664,1867.68396,2.474761963,
1867.016968,0.2701641023,1867.016968,0.3146576583,1867.016968,0.3421375155,1867.016968,0.3414933383,1867.016968,2.56837225,1867.016968,2.502161741,1867.016968,2.465799332,1867.016968,2.466617823,
1866.349976,0.2667322159,1866.349976,0.3151106238,1866.349976,0.3384354413,1866.349976,0.3384432197,1866.349976,2.573924541,1866.349976,2.501536846,1866.349976,2.470524073,1866.349976,2.470514059,
1865.682983,0.2714997828,1865.682983,0.314535588,1865.682983,0.3395183086,1865.682983,0.3367597163,1865.682983,2.566230536,1865.682983,2.502330303,1865.682983,2.469136715,1865.682983,2.472679853,
1865.015991,0.2686499357,1865.015991,0.3132809997,1865.015991,0.3441372514,1865.015991,0.3354298174,1865.015991,2.570813179,1865.015991,2.50406599,1865.015991,2.46326828,1865.015991,2.474398375,
1864.348999,0.2663650215,1864.348999,0.3184776902,1864.348999,0.3411952555,1864.348999,0.3414355814,1864.348999,2.574522734,1864.348999,2.496921062,1864.348999,2.466996908,1864.348999,2.466691256,
1863.682007,0.2679188848,1863.682007,0.3159472048,1863.682007,0.3432076573,1863.682007,0.3356649578,1863.682007,2.571996689,1863.682007,2.500385523,1863.682007,2.464442968,1863.682007,2.474093914,
1863.015015,0.2665598989,1863.015015,0.3149589896,1863.015015,0.3384992778,1863.015015,0.3366670609,1863.015015,2.57420516,1863.015015,2.501745939,1863.015015,2.470442295,1863.015015,2.472799301,
1862.348022,0.2655095756,1862.348022,0.3143945038,1862.348022,0.3362727165,1862.348022,0.335729599,1862.348022,2.575919867,1862.348022,2.502525091,1862.348022,2.473308325,1862.348022,2.474010468,
1861.68103,0.2664019465,1861.68103,0.3143377006,1861.68103,0.3370492756,1861.68103,0.3347816169,1861.68103,2.574462652,1861.68103,2.502603531,1861.68103,2.47230649,1861.68103,2.475238323,
1861.014038,0.2658147812,1861.014038,0.3115328848,1861.014038,0.3398086429,1861.014038,0.3325723708,1861.014038,2.575420856,1861.014038,2.506496191,1861.014038,2.468765497,1861.014038,2.47811389,
1860.347046,0.2647722661,1860.347046,0.3104427457,1860.347046,0.3377058208,1860.347046,0.3324073851,1860.347046,2.577127457,1860.347046,2.508018494,1860.347046,2.471461535,1860.347046,2.47832942,
1859.680054,0.2614516616,1859.680054,0.3102835119,1859.680054,0.3342094123,1859.680054,0.3312218785,1859.680054,2.5826087,1859.680054,2.508241415,1859.680054,2.475981236,1859.680054,2.479881048,
1859.013062,0.2631444633,1859.013062,0.3084700406,1859.013062,0.3339600861,1859.013062,0.3323277831,1859.013062,2.579805851,1859.013062,2.51078701,1859.013062,2.476305485,1859.013062,2.478433371,
1858.345947,0.2633400857,1858.345947,0.3088445961,1858.345947,0.3300107121,1858.345947,0.3304674029,1858.345947,2.579483032,1858.345947,2.510260105,1858.345947,2.481472015,1858.345947,2.480871439,
1857.678955,0.2633713782,1857.678955,0.3078032136,1857.678955,0.3297250569,1857.678955,0.3307695389,1857.678955,2.579431295,1857.678955,2.511726856,1857.678955,2.481848001,1857.678955,2.480474472,
1857.011963,0.2602882981,1857.011963,0.3070408106,1857.011963,0.330440104,1857.011963,0.3271799088,1857.011963,2.584545374,1857.011963,2.512803793,1857.011963,2.480907202,1857.011963,2.48521328,
1856.344971,0.2637254596,1856.344971,0.3078226149,1856.344971,0.3314130902,1856.344971,0.3268561363,1856.344971,2.578847885,1856.344971,2.511699438,1856.344971,2.479630232,1856.344971,2.485643387,
1855.677979,0.2597922087,1855.677979,0.3096758127,1855.677979,0.3287771344,1855.677979,0.3275488913,1855.677979,2.585373878,1855.677979,2.509092808,1855.677979,2.483098507,1855.677979,2.484723806,
1855.010986,0.2592934072,1855.010986,0.3047051132,1855.010986,0.3310062587,1855.010986,0.3237594962,1855.010986,2.586208582,1855.010986,2.516120195,1855.010986,2.480163813,1855.010986,2.489777565,
1854.343994,0.2594895959,1854.343994,0.3043861687,1854.343994,0.3315614164,1854.343994,0.3284862339,1854.343994,2.585880041,1854.343994,2.516575098,1854.343994,2.479435921,1854.343994,2.483482838,
1853.677002,0.2598762512,1853.677002,0.3057780564,1853.677002,0.3282149136,1853.677002,0.3259852529,1853.677002,2.58523345,1853.677002,2.514593601,1853.677002,2.483841658,1853.677002,2.486802101,
1853.01001,0.2591586709,1853.01001,0.3040570617,1853.01001,0.3299557269,1853.01001,0.3262908757,1853.01001,2.586434364,1853.01001,2.517045021,1853.01001,2.481544256,1853.01001,2.486395121,
1852.343018,0.2615946233,1852.343018,0.3085889518,1852.343018,0.3326033056,1852.343018,0.3292864859,1852.343018,2.582371235,1852.343018,2.51061964,1852.343018,2.478073359,1852.343018,2.482426167,
1851.676025,0.2620697916,1851.676025,0.3058842719,1851.676025,0.3319427967,1851.676025,0.3276579678,1851.676025,2.581583023,1851.676025,2.514442921,1851.676025,2.478936672,1851.676025,2.484579325,
1851.009033,0.2604129612,1851.009033,0.3057786822,1851.009033,0.3334996998,1851.009033,0.3310295641,1851.009033,2.584337473,1851.009033,2.514592886,1851.009033,2.476904631,1851.009033,2.480133295,
